id,status,notes,dso_id,ready_to_go
400,1,"Nearly edge-on with a dust lane on W side.   Very mottled.    Paired with lenticular NGC 3073 (10' WSW).   Also in the FOV is the twin quasar Q0957+561 - at 16th magnitude.",400,1
401,1,"Face-on with tight spiral arms;  the N arm is brighter embedded in the disk.",401,1
403,1,"Trio of galaxies in a line to the SW.   All elongated: NGC 3169 shows some spiral structure and a dust lane;  NGC 3166 less so - the two look like glowing eyes.   Finally NGC 3165 is very faint and much smaller.",403,1
404,1,"LSB open spiral with two arms that fork.    11th mag interloper on N end, plus a 6th mag star (GP UMa), 11' W.",404,1
407,1,"Interacting pair (Arp 94) between an elliptical and barred spiral (NGC 3227) 2' SE.",407,1
409,1,"Elongated with a bright core.  No features.",409,1
410,1,"Faint. No features.",410,1
411,1,"Elongated spiral with thinnish bright arms.",411,1
412,1,"Very bright core and very faint spiral arms that become irregular away from the disk.",412,1
413,1,"Open face-on spiral with three arms.   Two foreground interloping stars (mag 10 and 12) are on the E side and could be mistaken for supernovae.",413,1
414,1,"Interacting pair.   NGC 3395 has two arms, intersecting with NGC 3396 on the N side.",414,1
415,1,"Round halo with a spiky line for a bar.  In a field with several 6-12th mag stars.",415,1
416,1,"Thin spindle-shaped galaxy with projections of the outermost arms appearing as faint islands to the NE and SW.",416,1
417,1,"Highly-distorted spiral with dust lanes to SW and a non-uniform halo to E.",417,1
418,1,"Small, lozenge-shaped.  Dust lane on N side, but will be difficult to resolve.",418,1
419,1,"Pair of galaxies (with NGC 3608).   Several very thin dust lanes on NE side: might be difficult to detect though it might cause the overall appearance to be lopsided.   NGC 3608 (6' N) is an elliptical.",419,1
421,1,"Very tenuous halo with a linear core.",421,1
423,1,"No features.  Two other galaxies in the field.",423,1
424,1,"Elongated bright inner disk and with very faint knotty arms.",424,1
425,1,"Face-on spiral with a hazy disk.  Two spiral arms are weakly present, marked more from the pattern of SFRs in them.",425,1
426,1,"Pair of galaxies.  No features.",426,1
427,1,"Elongated; faint spiral structure against disk.",427,1
428,1,"Elongated with dust lanes on one side.",428,1
429,1,"Elongated - more structure is visible on the E side.",429,1
431,1,"Elongated with a slight asymmetry in the arms;  the S arm seems ""bent"".  Very tiny nucleus.  LSB.",431,1
433,1,"Oval shaped with many spiral arms.",433,1
434,1,"Elongated, arms not distinct from the disk.",434,1
435,1,"Extremely elongated with mottled disk.",435,1
436,1,"Oval with S-shaped spiral arms against the disk.",436,1
437,1,"Bright core - hazy disk.",437,1
438,1,"Elongated, inner disk is ring-like, fainter outer disk aligned.",438,1
439,1,"Small and elongated, faint structure.   Linear inner core.",439,1
440,1,"Face-on classic spiral with distinct arms.",440,1
441,1,"Elongated with fuzzy halo.  No features.",441,1
442,1,"Fuzzy lenticular, oval shaped.  No features.",442,1
443,1,"Elongated with spiral arms faint against the disk, dotted with SFRs.   A very faint companion galaxy is  1.5' N.",443,1
444,1,"Elongated with distinct thin spiral arms against the disk.",444,1
445,1,"No features.",445,1
448,1,"Edge-on with pointy disk ends and a slight bulge.  No features.",448,1
449,1,"Galaxy with one disrupted extended arm to N.   Mottled structure.",449,1
450,1,"Elongated; very bright center; tight (but resolvable) spiral arms.",450,1
452,1,"Face-on, with a flocculent inner disk and fainter extensions to the spiral arms.
Paired with NGC 4036, an elongated lenticular.",452,1
453,1,"Elongated with spiral arms dotted with SFRs, brighter on the S side, but extended on the N side.  LSB.",453,1
455,1,"Pair of galaxies.  NGC 4088 has a flattened S-shape of spiral arms.   Companion NGC 4085 is mostly edge-on (12' S).",455,1
456,1,"Elongated.  Inner disk is bright;  outer disk is ring-shaped separated from the center by dust lanes.",456,1
457,1,"Edge-on with perpendicular dark line.  Several other small faint galaxies in the FOV, including UGC 7089 (mag 14, Sd, 13' WNW) also edge-on.",457,1
458,1,"Bright core;  elongated.",458,1
459,1,"Fluffy elongated elliptical with a central core.",459,1
460,1,"Extremely bright nucleus.  SFRs at both ends brighter than the inner disk.   Companion NGC 4156 is in FOV to the NE.",460,1
461,1,"Edge-on lenticular.  Central bulge.  No features.",461,1
462,1,"Puffy nearly circular with concentrated nucleus and extended hazy halo.",462,1
463,1,"Irregular with varying brightness owing to SFRs.",463,1
464,1,"Three edge-on or nearly edge-on galaxies in a line NE/SW about 10-12' apart.
Striking.",464,1
465,1,"Faint fuzzy bar and inner ring;  fainter hazy outer halo.",465,1
466,1,"Core and edge-on inner disk with extensive outer halo.  Sort of looks like ""Saturn in the mist.""",466,1
467,1,"Section of a field of galaxies, extending SE.   Mostly small and faint.   NGC 4261 is an elliptical.",467,1
468,1,"Cluster of 10 galaxies; mostly lenticulars, some spirals.  NGC 4273 has some disk structure; NGC 4281 is bright and elongated;  NGC 4266 is edge-on.",468,1
469,1,"Small nucleus with a ring and outer faint disk.",469,1
470,1,"Line of three galaxies to the NE.   Puff-ball with central core.",470,1
472,1,"Odd structure: small core, ring-like inner disk with faint dust lane.  Hazy outer disk tilted from the inner disk.",472,1
473,1,"Bright core surrounded by a very elongated halo.",473,1
474,1,"Pair of different galaxies.  NGC 4350 is edge-on and hazily linear.   NGC 4340 is mostly face-on with a hazy ring.",474,1
475,1,"Field of a dozen galaxies, primarily:  NGC 4365 is elliptical, no features; IC 3322 (26' NE) is edge-on  with a mottled disk;  IC 3322A (19' ESE) is also edge-on, LSB, with a dust-lane.  The others are small/faint of varying types.",475,1
476,1,"Elongated with fuzzy halo.",476,1
478,1,"Elongated bright disk.",478,1
479,1,"Elongated with a faint inner ring within the disk.   9th mag star NNE.",479,1
481,1,"Elongated with a bright core;  no features.",481,1
482,1,"Large and elongated.  The inner and ourer disks are ring-like but faint agains the hazy disk.",482,1
483,1,"Bright center and elongated.",483,1
484,1,"Bright nucleus with outer halo.   Several dust rings might give it an asymmetrical appearence.",484,1
486,1,"Bright core, very faint outer halo.",486,1
487,1,"Elongated with prominent dust lanes on one side (W?).",487,1
488,1,"Elongated with faint spiral arms on the disk.   Dust lanes on NW side.
23' W is IC 3474, edge-on.",488,1
489,1,"Nearly face-on ""grand design"" spiral with many arms, several with stellar structures.   Inner section is S-shaped and very prominent.",489,1
490,1,"Highly structured elongated spiral.   The arms dominate with an inverse-S shape highly outlined with bright points;  some dust features in the inner disk.  Elongated halo is faint.",490,1
491,1,"Elongated, almost uniformly bright.  No features.",491,1
492,1,"Lenticular/Elliptical pair.  No features.",492,1
493,1,"Bright core, with a linear inner disk, fainter halo.",493,1
494,1,"Elongated with a knobby bar and bright nucleus.   19' E is NGC 4608 with the same appearance.  Makes for an interesting pair.",494,1
495,1,"Oddly shaped, probably interacting with NGC 4625 (9' NNE).   One thick spiral arm extends from E to S.   Many SFRs through to the core.",495,1
496,1,"Bright core, but everything else is very diffuse and faint.   A weird S-shaped trail of stars extends 20' to the SE.",496,1
497,1,"Ball-like core and bar 90° that is rotated from the elongation of the disk",497,1
498,1,"Elongated but very oddly shaped:  the SE part of the disk is pulled out, making it look like the galaxy is shooting itself to the NW.    Spiral arm to the NW is brighter.",498,1
499,1,"Very elongated and fuzzy.  No features..",499,1
501,1,"Very elongated with a mottled disk.   20' WSW is NGC 4653 an open spiral.  7' SE is NGC 4668, very elongated with hints of spiral arms.",501,1
502,1,"Nearly face-on.  Faint arms against a bright disk.",502,1
503,1,"Bright core with an inner disk, dust lanes to SW.  The outer disk is faint, and extremely faint further out,",503,1
504,1,"Elongated with a very bright core.  Spiral arms are plentiful, very thin, and tight.",504,1
505,1,"Elongated and ""eye""-like.   Outer disk looks like a broken arc but in fact is an inner ring extending to a tight spiral arm wrapped around the galaxy.",505,1
506,1,"Overall, hazy.  There is a dust lane crossing the disk, but it is very faint.",506,1
507,1,"Elongated with faint structure against the disk.  A 13th mag star is on the W edge.",507,1
508,1,"Small core illuminating the disk that gets fainter with radius.",508,1
509,1,"Saucer-shaped with very faint outer disk.  Dust lanes on SE side.",509,1
510,1,"Elongated with a hazy halo.  No features.",510,1
511,1,"Edge-on lenticular with pointy arms.   12' WNW is a close irregular UGC 8091 (8ZW222) just outside the Local Group.   It has many blue knots.",511,1
512,1,"Face on with fuzzy disk.  Spiral arms are suggested by the pattern of SFRs.  11th mag foreground star on SE edge.",512,1
513,1,"Edge-on lenticular with pointy disk and bulge.  15' W is NGC 4948, also edge-on.",513,1
514,1,"Elongated, very tight arms.",514,1
515,1,"Elongated galaxy with several distinct spiral arms.   The inner disk has dust lanes.",515,1
516,1,"Elongated with a warped figure and three spiral arms.  An edge-on interacting spiral (PGC 46256) is on the N edge.  The inner spiral arms are bright and distinct, fading further out.",516,1
518,1,"Very LSB, almost elliptical-like with extremely faint features against the halo.",518,1
519,1,"Elongated fuzz ball.  No features.  Some foreground stars against halo (14-15th mag).",519,1
521,1,"Elongated classic spiral with thin and wide arms.   Bright core/bar.  15' N is the elongated lenticular NGC 5363.  Two other faint/small galaxies in FOV.",521,1
522,1,"Elliptical near M 101.  No features.",522,1
523,1,"Very strange galaxy:  the core is on the N side with spiral structure to the S, as if the nucleus was ""pushed away from"" the center of the galaxy.",523,1
524,1,"Interesting trio of galaxies:  NGC 5566 has a bright inner disk and bar, slightly extended N/S - the outer disk is very ""wispy"" and extends E/W.    5' NW is NGC 5560, nearly edge on with a elongated bright core and thin arms.  4' NE is NGC 5569, much fainter - a mostly face-on spiral with a brighter core and very faint - but distinct - spiral arms.",524,1
525,1,"Trio with two lenticular/ellipticals and an edge-on spiral (NGC 5577).",525,1
526,1,"Round cotton ball - no features.",526,1
527,1,"Concentrated with an 8th mag star on the E edge.",527,1
528,1,"Edge-on with a prominent dust lane on E side.  20' ESE is 109 Virginis (mag 3.7).",528,1
529,1,"Line of 4 elliptical/lenticular galaxies, except for the most Eastward (NGC 5850, an face-on double-ringed barred spiral which is the most interesting of the set.",529,1
530,1,"Large edge-on spiral with a distinct dust lane.",530,1
531,1,"Typical E3 but part of a chain of galaxies with NGC 5985 (Sb, mag 14) 7' to the E, and NGC 5981 (edge-on, Sc, mag 14) 6' to the W.",531,1
532,1,"Elongated, three thin arms.   A few foreground stars (mag 14-16) against the disk.",532,1
533,1,"Low-concentration of stars, resolvable.   Challenging due to it's proximity (1°) from Antares.   Open cluster Cr 302 is to the SW, followed by M 4.",533,1
534,1,"Inverse S-shaped barred spiral with distinct arms dotted with SFRs.",534,1
535,1,"Low concentration, asymmetrically shaped.",535,1
536,1,"Low concentration, well resolved.",536,1
537,1,"Small, low concentration.",537,1
538,1,"Small, slightly concentrated.",538,1
539,1,"Small and highly concentrated.",539,1
540,1,"Concentrated.  Larger, sparser on the outer edge.",540,1
541,1,"Low concentration, inner stars appear bluer than the outer red stars.",541,1
542,1,"Faint nebula against the dark nebula B77.  Bright ring.   Intermediate size between that of Jupiter and Saturn.",542,1
543,1,"Medium concentration.  Three small dark nebulae (B81/82/83) in FOV.",543,1
544,1,"Low concentration, LSB.",544,1
545,1,"Medium concentration - the center appears bar-like.",545,1
546,1,"Irregular shape - sort of like the Ring Nebula in a funhouse mirror.  Slightly smaller than Jupiter-sized.",546,1
547,1,"80 stars, mag 12+.   Non-uniform, slightly triangular-shaped;  red star on E edge might show some color contrast.",547,1
548,1,"Concentrated, though small.   Some stars might be resolvable on the edges.",548,1
549,1,"60 stars mag 9+, strong concentration, and detached, despite the rich field.   Interesting juxtaposition with dark nebula B 86 at the W edge which has a 7th mag double star on its NW edge.",549,1
550,1,"Medium concentration, resolvable but in a very rich field.",550,1
552,1,"Small and loose except for a small concentration.  In a very rich field with several streams of foreground stars.",552,1
553,1,"Irregular with several streams of stars coming out of a mostly-concentrated center.",553,1
554,1,"Low concentration.  Resolvable stars, slightly non-circular.",554,1
555,1,"About 50 stars, mag 11+.   Detached, but unconcentrated.",555,1
556,1,"Medium concentration.   In a rich field.",556,1
557,1,"About 50 stars, mag 11+, very slight concentration.   In a rich field atop a dark rift running ESE to WNW across the field with a richer concentration of MW stars running from NNE to SSW.",557,1
558,1,"Inner shell with slight structure, extended hazy outer shell.   Between Jupiter/Saturn-sized.",558,1
559,1,"Medium concentration.",559,1
560,1,"Medium concentration.   Bright outer stars with a slight ""gap"" to the core.",560,1
