D02657	NGC 2130
F01324	NGC 2135
D02658	NGC 2155
D02659	NGC 2162
F01325	NGC 2178
D02660	NGC 2166
F01326	NGC 2177
D02661	NGC 2257
D02662	NGC 1950
F01406	NGC 1938
F01405	NGC 1939
F01404	NGC 1943
F01260	NGC 1958
F01261	NGC 1959
F01259	NGC 1969
F01403	NGC 1971
F01258	NGC 1972
F01257	NGC 1986
F01256	NGC 2005
D02663	NGC 1775
F01411	NGC 1754
F01412	NGC 1766
F01413	NGC 1791
D02664	NGC 1777
D02665	NGC 1876
D02666	NGC 1890
D02667	NGC 1987
D02668	NGC 2000
D02669	NGC 2111
D02670	NGC 2121
D02671	NGC 2161
D02672	NGC 2190
D02673	NGC 2213
D02674	Barnard 250
D02676	NGC 200
F01435	NGC 182
F01436	NGC 186
F01437	NGC 194
F01438	NGC 198
F01440	NGC 199
F01439	NGC 208
D02677	NGC 503
F01459	IC 1679
F01460	IC 1680
F01461	NGC 483
F01462	IC 1682
F00009	NGC 494
F01463	NGC 495
F01465	NGC 498
F01466	NGC 499
F01464	NGC 496
F01468	IC 1687
F01467	NGC 501
F01469	NGC 504
F00010	NGC 507
F01470	NGC 508
F01471	IC 1689
F01472	IC 1690
F01474	NGC 515
F01473	IC 1692
F01475	NGC 517
D02678	Barnard 271
D02679	Barnard 287
D02680	Barnard 95
D02681	Barnard 97
D02682	Barnard 103
D02683	NGC 1432
F00046	NGC 1435
D02684	Barnard 7
D02685	IC 2087
F01503	Barnard 14
D02686	Barnard 220
D02687	NGC 267
F01516	NGC 241
F00002	NGC 242
F01517	NGC 248
F01520	NGC 249
F00003	NGC 256
F01521	NGC 261
F01519	NGC 265
F00004	NGC 269
F01522	NGC 290
F01523	NGC 294
D02688	NGC 371
F01525	NGC 395
F01526	IC 1624
D02689	NGC 3972
F00182	NGC 3977
F01548	NGC 3982
F00928	NGC 3990
F01549	NGC 3998
D02690	NGC 5389
F01556	NGC 5376
F00340	NGC 5379
F01557	NGC 5402
D02691	NGC 4073
F01558	NGC 4063
F01560	NGC 4139
F01559	NGC 4075
F01561	NGC 4077
D02692	NGC 4760
F01604	NGC 4742
F00272	NGC 4757
F00274	NGC 4766
D02693	Barnard 34
D02694	Barnard 35
D02695	Barnard 36
F01615	Cr 74
D02696	Barnard 38
D02697	Barnard 40
D02698	Barnard 41
D02699	Barnard 45
D02700	Barnard 47
D02701	Barnard 49
D02702	Barnard 51
D02703	Barnard 54
D02704	Barnard 58
D02705	Barnard 59
D02706	Barnard 60
F01616	Barnard 246
D02707	Barnard 61
F01617	Barnard 251
D02708	Barnard 62
D02709	Barnard 63
D02710	Barnard 64
D02711	Barnard 68
F01618	Barnard 69
F01620	Barnard 71
F01619	Barnard 70
F01621	Barnard 72
D02712	Barnard 73
F01622	Barnard 74
F01623	Barnard 76
D02713	Barnard 75
D02714	Barnard 78
D02715	Barnard 79
D02716	Barnard 276
D02717	Barnard 80
D02718	Barnard 94
D02719	Barnard 96
D02720	Barnard 99
D02721	Barnard 100
F01625	Barnard 101
D02722	Barnard 102
D02723	Barnard 104
D02724	Barnard 107
F01626	Barnard 106
F01627	Barnard 110
F01500	Barnard 111
D02725	Barnard 112
D02726	Barnard 114
F01629	Barnard 116
F01628	Barnard 115
D02727	Barnard 118
F01630	Barnard 117
D02728	Barnard 113
D02729	Barnard 119
F01631	Barnard 121
F01632	Barnard 322
D02730	Barnard 122
F01633	Barnard 123
D02731	Barnard 125
F01634	Barnard 124
F01635	Barnard 126
D02732	Barnard 127
F01637	Barnard 130
F01636	Barnard 129
D02733	Barnard 128
F01638	Barnard 131
D02734	Barnard 135
F01639	Barnard 136
D02735	Barnard 138
D02736	Barnard 140
D02737	Barnard 142
D02738	Barnard 143
D02739	Barnard 144
D02740	Barnard 145
D02741	Barnard 147
D02742	Barnard 148
F01640	Barnard 149
D02743	Barnard 150
D02744	Barnard 151
D02745	Barnard 152
D02746	Barnard 153
F01641	Barnard 154
D02747	Barnard 155
D02748	Barnard 158
F01642	Barnard 159
D02749	Barnard 160
D02750	Barnard 162
D02751	Barnard 161
D02752	Barnard 164
D02753	Barnard 166
F01643	Barnard 165
F01644	Barnard 167
D02754	Barnard 171
F01646	Barnard 170
F01645	Barnard 169
D02755	Barnard 173
D02756	Barnard 174
D02757	Barnard 228
D02758	Barnard 232
D02759	Barnard 235
D02760	Barnard 240
D02761	Barnard 262
D02762	Barnard 265
F01648	Barnard 267
D02763	Barnard 268
D02764	Barnard 270
D02765	Barnard 280
D02766	Barnard 282
F01649	Barnard 281
D02767	Barnard 283
D02768	Barnard 284
D02769	Barnard 286
D02770	Barnard 289
D02771	Barnard 292
D02772	Barnard 295
D02773	Barnard 297
D02774	Barnard 307
D02775	Barnard 308
D02776	Barnard 311
D02777	Barnard 312
D02778	Barnard 313
D02779	Barnard 315
D02780	Barnard 316
D02781	Barnard 343
D02782	Barnard 344
D02783	Barnard 352
D02784	Barnard 355
D02785	Barnard 358
D02786	Barnard 361
D02787	Barnard 365
D02788	Barnard 84
D02789	Barnard 347
D02790	Cr 21
F01650	IC 1731
D02791	Cr 62
D02792	Cr 91
D02793	Cr 92
D02794	Cr 96
D02795	Cr 97
D02796	Cr 107
F01651	Cr 104
D02797	Cr 106
D02798	Cr 110
D02799	Cr 111
D02800	Cr 115
D02801	Cr 196
F01652	Cr 198
D02802	Cr 197
D02803	Cr 249
D02804	Cr 258
F01655	Cr 257
D02805	Cr 261
D02806	Cr 269
D02807	Cr 338
D02808	NGC 6421
F01656	Cr 345
D02809	Cr 351
D02810	Cr 372
D02811	Cr 394
D02812	Cr 401
D02813	Cr 408
D02814	Cr 419
D02815	Cr 421
D02816	Cr 428
D02817	Cr 458
D02819	Cr 65
D02820	Cr 70
D02821	Cr 89
D02822	Cr 132
D02823	Cr 285
D02824	Cr 302
D02825	NGC 6846
D02826	IC 1311
F01660	Barnard 342
D02827	Cr 463
D02828	Cr 464
D02829	Cr 471
D02830	Mel 31
D02831	3C 273
D02832	UGC 12914
F01661	UGC 12915
D02833	PK 164+31.1
D02834	Dwingeloo 1
D02835	PK 104-29.1
D02836	PGC 54559
D02837	NGC 6241
F01663	PGC 59061
F01664	PGC 59102
D02838	UGC 3697
D02839	HH 215
D02840	Arp 148
D02841	V1610
D02842	NGC 6027
F01669	NGC 6027C
F01668	NGC 6027B
F01667	NGC 6027A
F01670	NGC 6027D
F01671	NGC 6027E
D02843	Purgathofer-Weinberger 1
D02844	NGC 6047
F01673	NGC 6039
F01674	NGC 6040
F01675	IC 1170
F01676	NGC 6042
F01678	NGC 6044
F01677	NGC 6043
F01686	IC 1173
F01679	IC 1179
F01680	NGC 6050
F01683	NGC 6054
F01681	NGC 6056
F01684	IC 1178
F01685	IC 1181
F01688	IC 1182
F01689	IC 1183
F01682	NGC 6053
F01687	IC 1186
F01690	IC 1185
F01692	IC 1193
F01691	IC 1192
F01693	IC 1194
D02845	PGC 143
D02846	PK G054.2-03.4
D02847	Arp 248
F01694	PGC 36723
F01695	PGC 36742
D02848	NGC 3753
F01697	NGC 3746
F01696	NGC 3745
F01698	NGC 3748
F01699	NGC 3750
F01701	NGC 3751
F01700	NGC 3754
D02849	PGC 3110345
D02850	UGC 5470
D02851	PGC 10074
F01702	NGC 1049
D02852	NGC 2736
D02853	Sandqvist 149
D02854	PGC 63287
D02855	PG 1634+706
D02856	IRAS 18059-3211
D02857	PGC 3589
D02858	PGC 2248
D02859	Gum 12
D02860	SNR G263.9-3.0
D02861	Arp 188
D02862	1E 0657-558
D02864	QSO J1415+1129
D02865	PGC 69457
D02866	ESO 172-7
D02867	Streicher 7
D02868	NGC 4676
F01707	NGC 4676B
D02869	Barnard 8
F01711	Barnard 9
D02870	NGC 7764A
D02873	St 2
