51	NGC 659	Yin-Yang Cluster	CAS	S						Op. Cl.	I2m	01.7344	+60.667	7.9	11.13	1.51	6'	2	1	0	Cr 19, H400 28, Mel 10
50	NGC 654	Fuzzy Butterfly Cluster	CAS	B						Op. Cl.	II2r; II, F	01.7333	+61.885	6.5	9.73	2.07	5'	2	2	0	Cr 18, H400 27, Mel 9
48	M 103		CAS	B						Op. Cl.	III2p	01.5533	+60.700	7.4	11.03	1.55	6'	2	2	0	Cr 14, Mel 8
286	C 8		CAS	S						Op. Cl.	II2m	01.4920	+63.302	9.5	13.46	0.51	7.0'	2	2	0	Cr 13, H400 19, NGC 559
288	C 11	Bubble Nebula	CAS	I						Em. Neb.	EN; 3, 3, 3	23.3468	+61.202	10.0	14.94	0.04	15' x 8'	2	3	0	NGC 7635, Sh2-162
1705	Sh2-157	Lobster Claw Nebula	CAS	I						Em. Neb.	3, 3, 3	23.2680	+60.040				3'	3	2	0	
44	NGC 281	Pac Man Nebula	CAS	I						Em. Neb.	3, 2, 3	00.8831	+56.622	7.4			35'	3	3	1	IC 11, Sh2-184, Cr 8
39	NGC 225	Sailboat Cluster	CAS	B						Op. Cl.	III1p	00.7276	+61.783	7.0	12.13	1.11	12'	3	2	0	H400 7, Cr 7
69	NGC 1027		CAS	B						Op. Cl.	II3mn	02.7119	+61.633	6.7	12.71	0.87	20'	3	2	0	Cr 30, H400 41, Mel 16
47	M 52		CAS	B						Op. Cl.	I2r	23.4133	+61.593	6.9	12.66	0.9	13'	3	2	0	NGC 7654, Cr 455, Mel 243
1730	IC 63	Gam Cas Nebula	CAS	I						Em. Neb.	II, M	00.9842	+60.886	13.33	16.76	-1.38	10' x 3'	3	2	0	Sh2-185
72	IC 1848	Soul Nebula	CAS	I						Em. Neb.	3, 2, 3	02.9233	+60.410	6.5	12.74	0.86	40' x 10'	3	3	0	Sh2-199, Cr 32, Cr 33, Cr 34
170	IC 10	Starburst Galaxy	CAS	M						Irr. Gal.	dIrr	00.3381	+59.304	10.4	12.69	0.72	6.8' x 5.9'	3	2	0	
290	C 18		CAS	M						Dwarf Gal.	dSph/dE3, Sy2	00.6494	+48.337	10.1	14.11	0.38	11.7' x 10.0'	3	2	0	H400 5, NGC 185, Ast24 10B
289	C 17		CAS	I						Dwarf Gal.	dSph/dE5	00.5534	+48.509	10.5	14.27	0.31	13.2' x 7.8'	3	2	0	NGC 147, Ast24 10A
45	C 13	Dragonfly Cluster	CAS	B						Op. Cl.	I3r	01.3257	+58.291	6.4	12.64	0.91	13'	3	3	0	Cr 12, H400 16, NGC 457, Mel 7
49	C 10	Lawnmower Cluster	CAS	B						Op. Cl.	III2m	01.7667	+61.250	7.1	12.72	0.87	16'	3	3	0	Cr 20, H400 29, NGC 663, Mel 11
68	IC 1805	Heart Nebula	CAS	I						Em. Neb.	III3pn; 3, 3, 3	02.5561	+61.443	6.5	15.13	-0.09	150'	4	3	0	NGC 896, Sh2-190, Cr 26, Mel 15
792	NGC 609		CAS	M						Op. Cl.	II3r	01.6071	+64.538	11.0	13.12	0.77	3'	1	2	0	Cr 16
788	NGC 189		CAS	S						Op. Cl.	III2p	00.6586	+61.119	8.8	12.03	1.21	5'	1	2	0	Cr 462
38	NGC 103		CAS	S						Op. Cl.	II2p	00.4217	+61.350	9.8	13.03	0.75	5'	1	2	0	Cr 1
2834	Dwi 1		CAS	I						Dwarf Gal.	SB(s)cd	02.9478	+58.912	13.08			4.2' x 0.3'	1	0	0	Ast24 6
2827	Cr 463	Queen's Reflection	CAS	B						Op. Cl.	III2p	01.8077	+71.953				50'	1	1	0	
330	NGC 637		CAS	S						Op. Cl.	I3p	01.7178	+64.040	8.2	10.66	1.76	4.2'	2	1	0	H400 25, Cr 17
46	NGC 436		CAS	S						Op. Cl.	I2m	01.2661	+58.812	8.8	10.76	1.66	4'	2	2	0	Cr 11, H400 15, Mel 6
1745	IC 1871		CAS	I						Em. Neb.	3, 2, 3	03.0467	+60.396				4'	2	2	0	Sh2-201
1356	NGC 5307		CEN	M						Plan. Neb.		13.8509	-51.202	11.2	9.03	2.41	29" x 21"	0		0	
2866	ESO 172-7 CEN	Boomerang Nebula	CEN	M						Plan. Neb.		12.7461	-54.516	10.54			1.4' x 0.7'	0		0	Ast24 88
1291	NGC 3918	Blue Planetary Nebula	CEN	M						Plan. Neb.		11.8386	-57.179	8.1	5.32	3.9	19"	0		0	
1339	C 77	Centaurus A	CEN	S						Lent. Gal.	S0 pec	13.4244	-43.016	6.84	13.36	0.68	25.7' x 20.0'	0		0	NGC 5128
1363	NGC 5617	Dracula's Cluster	CEN	B						Op. Cl.	I3r	14.4971	-60.708	6.3	11.92	1.25	15'	0		0	Cr 282, Mel 125
1350	NGC 5281	Little Scorpion Cluster	CEN	S						Op. Cl.	I3m	13.7764	-62.912	5.9	8.02	2.91	3'	0		1	Cr 276, Mel 120
1365	NGC 5662	Gypsy Moth Cluster	CEN	S						Op. Cl.	II3r	14.5935	-56.614	5.5	9.75	2.12	8'	0		0	Cr 284, Mel 127
1337	ω CEN	Omega Centauri	CEN	N						Glob. Cl.		13.4465	-47.476	5.33	13.77	0.51	55'	0		0	C 80, Mel 118
1283	C 97	Rich Man's Jewel Box	CEN	S						Op. Cl.	I1p	11.6054	-61.611	5.3	10.92	1.65	15'	0		0	NGC 3766, Cr 248, Mel 107
1282	C 100	Running Chicken Nebula	CEN	S						Em. Neb.	EN	11.6394	-63.369	4.5	11.5	1.42	40' x 20'	0		0	IC 2944
2355	NGC 5298		CEN	I						Sp. Gal.	Sb	13.8099	-30.426	13.09	13.18	0.05	1.7' x 0.8'	1	1	5	
2589	IC 4386		CEN	I						Bar. Sp. Gal.	SBc	14.2504	-43.961	12.74	14.28	-0.39	3.3' x 1.6'	0		1	
1303	NGC 4622	Backwards Galaxy	CEN	I						Sp. Gal.	Sb	12.7106	-40.742	12.44	12.99	0.83	1.5' x 1.4'	0		1	
2381	NGC 5495		CEN	I						Sp. Gal.	Sc	14.2064	-30.642	12.02	13.38	-0.03	2.6' x 1.7'	1	0	0	
2641	NGC 5494		CEN	I						Sp. Gal.	Sc	14.2063	-30.642	12.02	13.38	-0.03	2.6' x 1.7'	1	0	0	
1321	NGC 4930		CEN	I						Bar. Sp. Gal.	5.0	13.0682	-41.409	12.0	13.14	0.77	2.6' x 1.4'	0		0	
1304	NGC 4650		CEN	I						Bar. Sp. Gal.	SBa	12.7389	-40.729	11.91	13.11	0.78	2.6' x 1.5'	0		1	
1320	NGC 4947		CEN	I						Sp. Gal.	Sc	13.0890	-35.335	11.89	12.89	0.87	2.5' x 1.3'	0		0	
1314	NGC 4835		CEN	I						Sp. Gal.	Sb...	12.9690	-46.261	11.74	12.03	1.21	2.6' x 0.6'	0		0	
910	IC 3253		CEN	M						Sp. Gal.	Sc	12.3955	-34.620	11.62	12.64	0.77	2.7' x 1.2'	1	1	0	
1338	NGC 5090		CEN	M						Ellip. Gal.	E:	13.3536	-43.702	11.51	13.34	0.69	3.0' x 2.3'	0		2	
1359	NGC 5419		CEN	M						Sp. Gal.	S...	14.0607	-33.976	11.33	13.46	0.64	3.4' x 2.6'	0	0	1	
1299	NGC 4219		CEN	M						Sp. Gal.	Sb	12.2745	-43.321	11.31	12.36	1.08	2.9' x 1.2'	0		0	
1302	NGC 4603		CEN	M						Sp. Gal.	Sc	12.6821	-40.974	11.3	12.55	1.0	2.6' x 1.5'	0		1	
1284	NGC 3699		CEN	M						Plan. Neb.		11.4665	-59.954	11.3	10.1	1.98	45"	0		0	
1343	NGC 5161		CEN	M						Sp. Gal.	Sc	13.4872	-33.172	11.0	12.85	0.88	3.4' x 2.0'	0	0	0	
923	NGC 5253		CEN	M						Irr. Gal.	Impec	13.6660	-31.642	10.44	11.91	1.26	5.0' x 0.9'	2	1	0	
1361	NGC 5460		CEN	B						Op. Cl.	I3m	14.1241	-48.340	5.6	12.72	0.93	30'	0		0	Cr 280, Mel 123
1324	NGC 4976		CEN	S						Sp. Gal.	S...	13.1439	-49.503	10.2	12.24	1.12	3.6' x 2.3'	0		0	
1323	C 83		CEN	S						Bar. Sp. Gal.	SB(s)cd	13.0910	-49.464	9.3	13.74	0.53	20' x 3.8'	0		0	NGC 4945
1312	NGC 4852		CEN	S						Op. Cl.	I3r	13.0026	-59.609	8.9	13.64	0.57	10'	0		0	Cr 266, Mel 116
1349	C 84		CEN	S						Glob. Cl.	V	13.7741	-51.370	8.31	13.25	0.72	11'	0		0	NGC 5286, Mel 121
1364	NGC 5606		CEN	S						Op. Cl.	I1p	14.4629	-59.636	7.7	9.82	2.09	3'	0		0	Cr 281
1334	NGC 5138		CEN	S						Op. Cl.	II2p	13.4545	-59.029	7.6	11.56	1.4	7'	0		0	Cr 270
1285	NGC 3680		CEN	S						Op. Cl.	I2m	11.4275	-43.241	7.6	12.73	0.93	12'	0		0	Cr 247, Mel 106
1355	NGC 5316		CEN	S						Op. Cl.	II2r	13.8991	-61.864	6.0	11.13	1.57	12'	0		0	Cr 279, Mel 122
270	NGC 7160	Swimming Alligator Cluster	CEP	S						Op. Cl.	II3p	21.8944	+62.603	6.1	10.06	1.92	13'	1	2	0	Cr 443, H400 383
268	NGC 6939	Ghost Bush Cluster	CEP	S						Op. Cl.	II1r	20.5250	+60.662	7.8	11.03	1.54	7'	1	2	0	Cr 423, Mel 231, H400 371
1683	Sh2-132	Lion Nebula	CEP	I						Em. Neb.	3, 3, 2	22.3198	+56.079				40' x 35'	2	2	0	
1566	NGC 7538	Northern Lagoon Nebula	CEP	I						Diff. Neb.		23.2294	+61.473				9' x 6'	2	2	0	Sh2-158
762	NGC 6951		CEP	M						Bar. Sp. Gal.	SAB(rs)bc	20.6206	+66.106	10.65	12.26	1.12	3.9' x 3.2'	2	2	0	
2018	NGC 2276		CEP	I						Sp. Gal.	Sc	07.4541	+85.749	12.3	13.54	-0.09	2.4' x 1.7'	2	2	2	
287	C 9	Cave Nebula	CEP	I						Em. Neb.	3, 2, 2	22.9548	+62.476	7.7	15.38	-0.22	50' x 30'	2	3	0	Sh2-155
284	C 2	Bow-Tie Nebula	CEP	S						Em. Neb.		00.2169	+72.522	10.7	9.34	2.19	38" x 35"	2	1	0	NGC 40, H400 1
160	C 1	Polarissima Cluster	CEP	I						Op. Cl.	II2r	00.8072	+85.255	8.1	13.72	0.45	15'	2	3	0	Cr 6, Mel 2, NGC 188
1687	Sh2-136		CEP	I						Em. Neb.	3, 2, 3	21.2748	+68.260				5'	3	4	0	
1717	NGC 7822		CEP	I						Em. Neb.		00.0198	+67.419				23'	3	2	0	Sh2-171
273	NGC 7510	Dormouse Cluster	CEP	S						Op. Cl.	II2m	23.1850	+60.567	7.9	11.86	1.19	7.0'	3	3	0	Cr 454, H400 392
272	NGC 7380	Wizard Nebula + Cluster	CEP	I						Cl. + Neb.	3, 3, 3	22.7892	+58.132	7.2	13.69	0.46	25'	3	3	0	Cr 452, H400 389, Sh2-142
577	NGC 7129	Small Cluster Nebula	CEP	I						Ref. Neb.	I, BR	21.7154	+66.109	11.5	12.74	0.92	2'	3	2	0	Cr 441
15	IC 1396	Elephant's Trunk Nebula	CEP	I						Em. Neb.	1, 2, 2	21.6500	+57.567	3.5	7.44	2.99	12'	3	3	0	Cr 439, Tr 37, Sh2-131
13	C 4	Iris Nebula	CEP	M						Ref. Neb.	EN+OCL; I, VBR	21.0266	+68.169	6.8	11.3	1.45	18'	3	3	1	NGC 7023, Cr 429
779	NGC 7762		CEP	S						Op. Cl.	II2m	23.8316	+68.030	10.0	14.74	0.13	10'	1	2	0	Cr 457, Mel 244
2642	NGC 7419		CEP	I						Op. Cl.	II3r	22.9060	+60.820	13.0	16.63	-1.33	6'	1	2	0	Cr 453
966	NGC 7261		CEP	S						Op. Cl.	III1p	22.3359	+58.130	8.4	11.63	1.37	5'	1	1	0	Cr 450
964	NGC 7226		CEP	S						Op. Cl.	I1p	22.1731	+55.394	9.6	10.84	1.68	2'	1	1	0	Cr 446
1945	NGC 1184		CEP	I						Sp. Gal.	S0a	03.2811	+80.791	12.19	12.63	0.27	2.8' x 0.7'	1	2	0	
776	IC 1470		CEP	M						Plan. Neb.	1, 2, 3	23.0864	+60.247	11.5	12.51	1.02	1.8'	1	2	0	Sh2-156
1691	Sh2-140		CEP	I						Em. Neb.	2, 2, 3	22.3196	+63.285				35' x 25'	2	3	0	
576	NGC 7142		CEP	S						Op. Cl.	II2r	21.7526	+65.777	9.3	13.55	0.6	8'	2	2	0	Cr 442, H400 382
1681	Sh2-129	Flying Bat Nebula	CEP	I						Em. Neb.	3, 2, 2	21.1974	+59.951				140'	2	1	0	
1915	NGC 864		CET	I						Sp. Gal.	SAB(rs)(c)	02.2580	+06.005	12.0	14.31	-0.4	3.4' x 3.2'	2	2	0	
2845	WLM	Wolf-Lundmark-Melotte Object	CET	?						Dwarf Gal.	IB	00.0329	-15.462	10.3			11.5' x 4.2'	2	2	0	Ast24 36
799	NGC 578		CET	M						Sp. Gal.	Sc	01.5083	-22.667	10.93	13.55	0.6	4.5' x 3.2'	2	3	0	
1868	NGC 275		CET	M						Bar. Sp. Gal.	SBcd	00.8515	-07.062	12.51	12.62	0.27	1.3'x1.1'	2	3	2	
306	C 51		CET	I						Irr. Gal.	IB(s)m	01.0799	+02.118	9.9	14.87	0.07	16.2' x 14.5'	2	2	0	IC 1613
812	NGC 945		CET	I						Bar. Sp. Gal.	4	02.4774	-10.538	12.0	13.04	0.8	2.6' x 1.3'	3	3	1	
334	NGC 936	Darth Vader's Starfighter	CET	I						Bar. Sp. Gal.	SB(rs)0+	02.4604	-01.156	10.2	13.34	0.69	4.7' x 4.1'	3	2	1	H400 38
333	NGC 908		CET	M						Sp. Gal.	SA(s)c	02.3846	-21.234	10.83	13.05	0.8	6.0' x 2.6'	3	2	0	H400 37
784	NGC 45		CET	M						Sp. Gal.	SA(s)dm	00.2347	-23.182	10.5	13.11	0.78	7.4' x 5.1'	3	3	0	
321	NGC 157		CET	M						Sp. Gal.	SAB(rs)bc	00.5797	-08.396	10.4	12.54	1.0	4.2' x 2.7'	3	2	0	H400 4
815	NGC 1073		CET	M						Bar. Sp. Gal.	SB(rs)c	02.7283	+01.377	11.3	13.61	0.54	4.9' x 4.5'	3	3	0	
588	NGC 1042/1052+		CET	M						Sp. Gal.	SAB(rs)cd	02.6735	-08.435	11.02	12.62	0.97	2.6' x 2.1'	3	2	2	
70	M 77	Squid Galaxy	CET	M						Bar. Sp. Gal.	(R)SA(rs)b	02.7113	-00.013	9.6	12.68	0.82	7.1' x 6.0'	3	3	0	NGC 1068
309	C 56	Skull Nebula	CET	M						Plan. Neb.		00.7843	-11.872	8.0	10.6	1.78	3.8'	3	3	0	NGC 246, H400 8
71	NGC 1055		CET	M						Sp. Gal.	Sb	02.6959	+00.443	11.4	12.9	0.74	7.6' x 2.7'	4	3	0	H400 43
313	C 62	Claw Galaxy	CET	M						Sp. Gal.	SAB(s)d	00.7857	-20.760	9.9	14.27	0.31	21.4' x 6.9'	4	3	3	NGC 247, H400 9, Ast24 66
1929	NGC 988		CET	I						Sp. Gal.		02.5914	-09.354	12.76	12.46	0.34	2.6' x 0.9'	1	1	0	
1924	NGC 955		CET	I						Sp. Gal.	S	02.5095	-01.106	11.97	11.73	0.63	2.1' x 0.5'	1	2	0	
811	NGC 942	Arp 309	CET	M						Sp. Gal.		02.4866	-10.835	11.0			2.0' x 1.1'	1	2	3	
810	NGC 894		CET	M						Sp. Gal.	Sc	02.3605	-05.520	11.73	13.12	0.77	2.6' x 1.7'	1	2	0	
1918	NGC 881		CET	I						Sp. Gal.	S	02.3129	-06.637	12.44	13.3	0.0	1.9' x 1.5'	1	0	2	
331	NGC 720		CET	M						Ellip. Gal.	E5	01.8835	-13.739	10.2	13.91	0.46	4.7' x 2.4'	1	1	0	H400 30
329	NGC 615		CET	M						Sp. Gal.	Sb	01.5849	-07.340	11.5	13.21	0.74	3.6' x 1.4'	1	2	0	H400 24
327	NGC 596		CET	M						Ellip. Gal.	E...	01.5478	-07.032	10.9	12.78	0.91	3.2' x 2.1'	1	0	1	H400 21
326	NGC 584	Little Spindle Galazy	CET	M						Ellip. Gal.	S0	01.5224	-06.868	10.48	12.07	1.19	2.893' x 1.850	1	1	1	H400 20
1888	NGC 541	Minkowski's Object	CET	I						Ellip. Gal.	E	01.4293	-01.377	12.08	12.71	0.24	1.6' x 1.4'	1	1	10	Ast24 81
1890	NGC 521		CET	I						Bar. Sp. Gal.	SBb	01.4097	+01.734	13.07	14.2	-0.36	2.9' x 2.1'	1	1	2	
585	NGC 337		CET	M						Bar. Sp. Gal.	SB(s)d	00.9972	-07.578	11.61	12.83	0.89	2.6' x 1.5'	1	2	0	
1859	NGC 192		CET	I						Sp. Gal.	rG	00.6541	+00.866	12.92	12.71	0.24	1.7' x 0.6'	1	2	3	
814	NGC 1087		CET	M						Sp. Gal.	SAB(rs)c	02.7740	-00.497	11.49	13.36	0.68	3.1' x 1.5'	1	2	2	
1933	NGC 1032		CET	I						Sp. Gal.		02.6569	+01.096	12.04	12.59	0.28	2.3' x 0.9'	1	2	0	
335	NGC 1022		CET	M						Bar. Sp. Gal.	(R')SB(s)a	02.6422	-06.677	11.3	12.51	1.02	2.4' x 2.2'	1	1	1	H400 39
332	NGC 779		CET	M						Sp. Gal.	Sb	01.9951	-05.963	11.2	13.05	0.8	4.0' x 1.2'	2	1	0	H400 33
798	NGC 428		CET	M						Bar. Sp. Gal.	7	01.2155	+00.981	11.3	13.48	0.63	2.3' x 2.0'	2	2	1	
1860	NGC 210		CET	M						Sp. Gal.	Sb	00.6768	-13.871	11.8	12.26	0.42	1.9'x1.0'	2	2	0	
800	IC 127		CET	S						Sp. Gal.		01.4969	-06.979	9.2	8.17	2.75	1.7' x 0.3'	2	2	0	
1217	C 109		CHA	M						Plan. Neb.		10.1577	-80.855	11.6	10.21	1.94	40.2" x 34.8"	0		0	NGC 3195
2582	IC 3104		CHA	I						Irr. Gal.	dIrr	12.3110	-79.723	12.8	14.09	-0.31	3.1' x 1.3'	0		0	
1372	C 88		CIR	S						Op. Cl.	III2m	15.0918	-55.591	7.9	13.03	0.81	12'	0		0	NGC 5823, Cr 290, Mel 131
1056	C 73		COL	M						Glob. Cl.	II	05.2356	-40.050	7.23	12.36	1.08	12'	0		0	NGC 1851, Mel 30
608	NGC 1808		COL	S						Bar. Sp. Gal.	(R)SAB(s)a	05.1284	-37.513	9.94	11.85	1.28	4.2' x 1.7'	0		0	
607	NGC 1792		COL	M						Sp. Gal.	Sc	05.0873	-37.981	10.18	12.47	1.03	4.7' x 2.2'	0		0	
2009	NGC 2090		COL	M						Sp. Gal.	Sb	05.7840	-34.246	11.2	12.39	0.36	3.0' x 1.3'	1	0	0	
294	C 35	Coma B	COM	I						Ellip. Gal.	E4	13.0023	+27.977	12.9	12.74	0.92	2.9' x 1.9'	2	3	46	NGC 4889, Ast24 86A
145	C 36	Koi Fish Galaxy	COM	S						Sp. Gal.	Sa:	12.5994	+27.960	10.4	13.93	0.39	10.7' x 4.4'	3	4	2	NGC 4559, H400 259
144	C 38	Flying Saucer Galaxy	COM	S						Sp. Gal.	Sc	12.6058	+25.988	10.42	15.84	-0.37	15.9' x 1.85'	3	4	3	NGC 4565, H400 260
142	M 53		COM	S						Glob. Cl.	V	13.2153	+18.168	8.33	13.01	0.75	13'	3	3	0	NGC 5024, Mel 117
146	M 64	Black Eye Galaxy	COM	S						Sp. Gal.	(R)SA(rs)ab, HIISy2	12.9455	+21.683	8.52	12.61	0.92	10.71' x 5.13'	4	3	0	NGC 4826
139	M 85		COM	S						Ellip. Gal.	SA(s)0+ pec/E2	12.4233	+18.191	10.0	13.72	0.48	7.1' x 5.5'	3	3	2	NGC 4382
281	M 88		COM	M						Sp. Gal.	SA(rs)b, HIISy2	12.5331	+14.421	10.4	16.44	-0.67	6.9' x 3.7'	3	3	2	NGC 4501
282	M 91		COM	M						Bar. Sp. Gal.	SBb(rs)	12.5907	+14.496	11.0	16.72	-0.78	5.4' x 4.3'	3	3	0	NGC 4548, H400 257
136	M 98		COM	S						Sp. Gal.	SAB(s)ab	12.2301	+14.900	10.14	13.47	0.57	9.8' x 2.8'	4	4	2	NGC 4192
137	M 99	St. Catherine's Wheel	COM	S						Sp. Gal.	SA(s)c	12.3138	+14.416	10.4	13.12	0.71	5.4' x 4.7'	4	4	0	NGC 4254
138	M 100	Blowdryer Galaxy	COM	S						Sp. Gal.	SAB(s)bc	12.3819	+15.822	9.5	13.26	0.66	7.4' x 6.3'	4	4	3	NGC 4321
1845	Mel 111	Coma Berenices Cluster	COM	N						Op. Cl.	III3r	12.3746	+25.846	1.8	13.73	-0.17	4°35'	1	0	2	Cr 256, Ast24 44
2221	NGC 4055		COM	I						Ellip. Gal.		12.0667	+20.234	13.0	12.61	0.28	1.0' x 0.9'	1	2	12	
2224	NGC 4095		COM	I						Ellip. Gal.		12.0981	+20.574	13.5	12.64	0.26	0.8' x 0.7'	1	2	5	
147	NGC 4147	Kick the Can Cluster	COM	M						Glob. Cl.		12.1684	+18.542	10.74	11.58	1.33	1.73' x 1.59'	2	2	0	H400 212
154	NGC 4169	The Box	COM	I						Sp. Gal.	S0a	12.2056	+29.176	12.34	11.99	1.17	1'17" x 43"	3	4	3	
2231	NGC 4185		COM	I						Sp. Gal.	Sb	12.2225	+28.512	12.64	13.78	-0.19	2.2' x 1.6'	1	2	1	
896	NGC 4189		COM	M						Sp. Gal.	5	12.2295	+13.426	11.74	12.99	0.83	2.6' x 1.5'	3	1	4	
2235	NGC 4237	Cotton Wool Galaxy	COM	I						Sp. Gal.	SABb	12.2862	+15.326	12.3	13.22	0.03	2.2' x 1.4'	1	1	0	
469	NGC 4274		COM	M						Bar. Sp. Gal.	(R)SB(r)ab	12.3307	+29.614	10.4	12.86	0.88	6.8' x 2.5'	2	1	1	H400 224
470	NGC 4278		COM	M						Ellip. Gal.	E1-2	12.3352	+29.281	10.2	11.5	1.42	4.1' x 3.8'	2	1	2	H400 225
472	NGC 4293		COM	M						Lent. Gal.	(R)SB(s)0/a	12.3536	+18.382	10.4	13.79	0.51	5.3' x 1.8'	2	2	0	H400 227
685	NGC 4298/4302		COM	M						Sp. Gal.	Sc?	12.3619	+14.596	11.61	12.69	0.84	5.4' x 0.6'	2	4	3	
153	NGC 4314		COM	M						Bar. Sp. Gal.	SB(rs)a	12.3755	+29.895	11.4	12.03	1.16	2.8' x 1.4'	2	3	1	H400 229
474	NGC 4350		COM	M						Sp. Gal.	S0	12.3997	+16.692	11.08	11.17	1.55	2.1' x 0.7'	3	1	1	H400 231
151	NGC 4414		COM	M						Sp. Gal.	Sc	12.4409	+31.224	11.0	11.51	1.36	3.6' x 2.0'	1	1	0	H400 236
478	NGC 4419		COM	M						Sp. Gal.	0	12.4493	+15.046	11.16	11.69	1.35	2.5' x 0.8'	1	1	1	H400 237
483	NGC 4450		COM	M						Sp. Gal.	SA(s)ab	12.4746	+17.086	10.9	12.64	0.96	5.2' x 3.9'	1	1	2	H400 244
484	NGC 4459		COM	M						Lent. Gal.	S0+r	12.4833	+13.978	11.32	12.8	0.9	3.5' x 2.7'	1	1	5	H400 245
188	NGC 4477	Markarian's Chain N.	COM	M						Lent. Gal.	SB(s)0:?	12.5006	+13.637	10.42	12.21	1.08	3.8' x 3.5'	4	1	2	H400 247
2273	NGC 4540		COM	I						Sp. Gal.		12.5804	+15.553	12.67	13.75	-0.18	2.5' x 1.6'	1	2	2	
692	NGC 4571		COM	I						Sp. Gal.	6	12.6157	+14.217	11.8	12.75	0.92	3.6' x 3.2'	2	3	0	
2290	NGC 4634		COM	I						Sp. Gal.		12.7110	+14.298	12.33	12.17	0.45	2.6' x 0.4'	1	2	1	
696	NGC 4651	Umbrella Galaxy	COM	M						Sp. Gal.	SA(rs)c	12.7285	+16.393	11.39	12.26	1.12	4.0' x 2.6'	3	3	0	
502	NGC 4689	Smudged Fingerprint Galaxy	COM	M						Sp. Gal.	5	12.7960	+13.763	11.6	12.45	1.04	4.3' x 3.5'	2	2	0	H400 273
914	NGC 4710		COM	M						Sp. Gal.	0	12.8278	+15.164	11.6	12.65	0.96	3.0' x 0.8'	4	2	1	
505	NGC 4725		COM	M						Bar. Sp. Gal.	SAB(r)sbpec	12.8407	+25.501	10.1	15.91	-0.34	9.77' x 6.76'	3	3	2	H400 277
695	NGC 4793		COM	M						Sp. Gal.	3	12.9113	+28.935	11.93	12.23	1.13	1.7' x 0.9'	1	2	0	
2635	NGC 4921		COM	I						Sp. Gal.	Sa	13.0235	+27.887	13.08	14.37	-0.43	2.3' x 1.8'	1	3	9	Ast24 86B
143	NGC 5053		COM	S						Glob. Cl.	I3r	13.2742	+17.700	9.96	14.9	-0.01	10.5'	1	2	0	Cr 267
316	C 68	R CrA Nebula	CRA	I						Ref. Neb.	Ape...	19.0317	-36.953				2.5' x 2.0'	1	0	2	NGC 6729
1458	C 78	Cacciatore Cluster	CRA	S						Glob. Cl.	III	18.1335	-43.714	7.33	12.95	0.84	15'	0		0	NGC 6541, Mel 191
311	C 60	Antennae Galaxies	CRV	M						Bar. Sp. Gal.	SB(s)m pec	12.0314	-18.869	11.2	13.67	0.56	5.2' x 3.1'	4	4	0	NGC 4038, H400 204, Ast24 53A
449	NGC 4027		CRV	M						Bar. Sp. Gal.	8.0	11.9917	-19.265	11.7	12.81	0.9	3.2' x 2.4'	2	3	0	H400 201
2220	NGC 4050		CRV	M						Sp. Gal.	Sb	12.0480	-16.371	12.0	12.95	0.14	2.6' x 1.2'	2	2	0	
2223	NGC 4094		CRV	I						Sp. Gal.	Sbc	12.0980	-14.524	12.1	13.14	0.06	2.6' x 1.3'	1	2	0	
163	NGC 4361	Lawn Sprinkler Nebula	CRV	M						Plan. Neb.		12.4089	-18.786	10.9	10.69	1.63	1.35'	3	1	0	H400 232
909	NGC 4462		CRV	M						Sp. Gal.	SB(r)ab	12.4888	-23.164	11.54	12.41	1.06	2.7' x 1.1'	2	1	0	
2304	NGC 4782		CRV	M						Ellip. Gal.		12.9098	-12.567	12.75	14.18	-0.35	3.2' x 1.5'	1	2	3	
677	NGC 3887		CRT	M						Sp. Gal.	Sc	11.7847	-16.854	11.4	12.94	0.84	3.0' x 1.8'	2	2	0	
890	NGC 3831		CRT	I						Bar. Sp. Gal.	SB0a	11.7215	-12.876	10.9	10.13	1.97	1.3' x 0.5'	2	1	0	
886	NGC 3672		CRT	M						Sp. Gal.	Sc	11.4170	-09.793	11.67	12.71	0.94	2.9' x 1.1'	2	3	0	
669	NGC 3511		CRT	M						Sp. Gal.	Sc	11.0566	-23.087	10.8	13.94	0.45	5.8' x 2.0'	2	3	1	
164	NGC 3981		CRT	M						Sp. Gal.	Sbc	11.9354	-19.896	11.75	13.07	0.68	5.2' x 2.3'	3	3	0	
2160	NGC 3544		CRT	I						Sp. Gal.	Sa	11.1915	-18.287	12.81	13.42	-0.05	2.4' x 0.9'	1	1	0	
2202	NGC 3892		CRT	I						Bar. Sp. Gal.	SB0	11.8000	-10.959	12.21	13.67	-0.15	3.0' x 1.7'	1	2	0	
2581	IC 2627		CRT	I						Sp. Gal.	Sc	11.1645	-23.723	12.67	14.19	-0.36	2.6' x 2.0'	1	1	0	
1545	C 99	Coal Sack Nebula	CRU	B						Dark Neb.		12.8335	-62.496				7°10 x 5°	0		0	Ast24 89
1311	C 94	Jewel Box Cluster	CRU	B						Op. Cl.	I3r	12.8943	-60.358	4.2	8.94	2.45	10'	0		0	NGC 4755, Cr 264, Mel 114, Ast24 82
1307	C 98		CRU	B						Op. Cl.	II1p	12.7052	-62.991	6.9	10.53	1.81	6'	0		0	NGC 4609, Cr 263
